method,robustness_axis,robustness_value,feedback_noise,feedback_delay_windows,contamination_ratio,query_rate,id_accuracy_mean,id_accuracy_std,gain_mean,gain_std,gain_worst,negative_transfer_rate,ece_mean,brier_mean,oem_0_9_mean,collapse_rate,accept_rate_mean,runtime_sec_mean,peak_memory_mb_mean
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.1,0.01,0.7621814814814816,0.07166369641493026,0.021203703703703693,0.01669851575892769,0.0,0.0,0.13671452281215676,0.3714004387458166,0.08357777777777778,0.0,0.7166666666666667,0.9276104847590129,1538.8619140625
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.1,0.02,0.7605814814814814,0.07414643091189058,0.0196037037037037,0.01638881247682254,0.0,0.0,0.1379006971589393,0.3738105873266856,0.08418888888888888,0.0,0.7333333333333333,0.9300205548604329,1538.7869140625
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.1,0.05,0.7655148148148148,0.07190217612662361,0.024537037037037024,0.013972151446187244,0.0,0.0,0.1343535781402279,0.3661541074514389,0.08227037037037037,0.0,0.7666666666666667,0.9302321434020996,1538.8577473958333
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.1,0.1,0.7663962962962962,0.07239771007043388,0.025418518518518507,0.012718743633696539,0.0,0.0,0.13376815342671342,0.36470765670140587,0.08196296296296297,0.0,0.7833333333333333,0.9342183113098145,1538.8577473958333
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.2,0.0,0.7417833333333334,0.08253645963778813,0.0,0.0,0.0,0.0,0.15125638308133926,0.40409049987792967,0.0915625,0.0,0.0,0.8744710763295491,785.43125
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.2,0.001,0.7468708333333333,0.08087169544582092,0.005087500000000004,0.012269958670503428,0.0,0.0,0.14760634129879377,0.39617190361022947,0.08965,0.0,0.11666666666666667,0.9315597454706828,1538.6744140625
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.2,0.005,0.7547708333333334,0.07665740569846817,0.012987500000000008,0.016049705591348582,0.0,0.0,0.14201788226192194,0.38346982896327975,0.08648750000000001,0.0,0.43333333333333335,0.9275853395462036,1538.7827473958334
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.2,0.01,0.7594333333333334,0.07520132270633018,0.017650000000000006,0.016080863814934912,0.0,0.0,0.13890231820121407,0.3762275333205859,0.08494583333333333,0.0,0.6166666666666667,0.9252375443776448,1538.8285807291666
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.2,0.02,0.7583333333333333,0.0758701202297595,0.016550000000000006,0.01679877740830544,0.0,0.0,0.13979319550873093,0.3780585199594498,0.08570833333333333,0.0,0.48333333333333334,0.9241636276245118,1538.6535807291666
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.2,0.05,0.7613625,0.07541549671252287,0.01957916666666667,0.016283469621131082,0.0,0.0,0.13787674212623385,0.37321789215008416,0.08463333333333334,0.0,0.5833333333333334,0.9249321301778157,1538.6785807291667
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.2,0.1,0.763125,0.07336167490473204,0.02134166666666668,0.016017330771931737,0.0,0.0,0.13645193217781681,0.37021111796299616,0.08376666666666667,0.0,0.65,0.931216025352478,1538.6494140625
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.3,0.0,0.7415809523809523,0.0823209586307464,0.0,0.0,0.0,0.0,0.15112612307206502,0.4040881445010503,0.09109047619047614,0.0,0.0,0.875312066078186,785.76875
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.3,0.001,0.7442476190476192,0.08071582398231922,0.002666666666666669,0.008501383199401906,0.0,0.0,0.14939271882651817,0.3998111516237259,0.09023809523809524,0.0,0.05,0.9315634409586588,1538.6452473958334
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.3,0.005,0.7466809523809523,0.07986884642714938,0.005100000000000005,0.01071347451773155,0.0,0.0,0.1473960722442184,0.3956760550538699,0.08899047619047619,0.0,0.2,0.9251917600631714,1538.7577473958333
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.3,0.01,0.7518761904761905,0.07899163705040775,0.010295238095238099,0.013926010037738527,0.0,0.0,0.14411404722914808,0.3875110929210981,0.08713809523809525,0.0,0.35,0.9267406622568767,1538.9660807291666
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.3,0.02,0.7489333333333333,0.07661777816867074,0.007352380952380955,0.013699691194418426,0.0,0.0,0.14577363223483167,0.391859070956707,0.08792380952380953,0.0,0.23333333333333334,0.9240371704101562,1538.8160807291667
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.3,0.05,0.7573380952380953,0.0743960859046746,0.01575714285714286,0.01720527021037344,0.0,0.0,0.1400678525303801,0.3787584324677785,0.08488095238095238,0.0,0.43333333333333335,0.9265090147654216,1538.9285807291667
