method,robustness_axis,robustness_value,feedback_noise,feedback_delay_windows,contamination_ratio,query_rate,id_accuracy_mean,id_accuracy_std,gain_mean,gain_std,gain_worst,negative_transfer_rate,ece_mean,brier_mean,oem_0_9_mean,collapse_rate,accept_rate_mean,runtime_sec_mean,peak_memory_mb_mean
fb_gate_tent,feedback_noise,0.0,0.0,0,0.5,0.1,0.49923333333333336,0.10666986884561278,0.03191999999999999,0.03689315794897851,0.0,0.0,0.23481802924508846,0.7199841777483622,0.08660666666666667,0.0,0.07666666666666667,1.5831205368041992,1538.8029296875
fb_gate_tent,feedback_noise,0.05,0.05,0,0.0,0.0,0.4727366666666667,0.12893535531643255,0.0,0.0,0.0,0.0,0.2490895438816398,0.756009844938914,0.08818,0.0,0.0,0.68748992284139,786.3139322916667
fb_gate_tent,feedback_noise,0.05,0.05,0,0.0,0.001,0.5300966666666667,0.10624186616601185,0.057359999999999994,0.054493046693418,0.0,0.0,0.2132387426332136,0.6739837944507598,0.07913666666666666,0.0,0.13,1.6886554479598999,1539.4237630208333
fb_gate_tent,feedback_noise,0.05,0.05,0,0.0,0.005,0.5804100000000001,0.07980114228721807,0.10767333333333333,0.06250517183199424,0.02100000000000002,0.0,0.1851748998402059,0.6033740202585857,0.07281666666666667,0.0,0.37,1.6784339507420858,1539.4570963541667
fb_gate_tent,feedback_noise,0.05,0.05,0,0.0,0.01,0.5959633333333334,0.07316752380824355,0.12322666666666665,0.06767238490079183,0.04049999999999998,0.0,0.17686309497299293,0.5814257323741913,0.07041333333333334,0.0,0.4666666666666667,1.6785829067230225,1539.3737630208334
fb_gate_tent,feedback_noise,0.05,0.05,0,0.0,0.02,0.5888966666666666,0.07711770440912606,0.11616,0.06729776140151449,0.01319999999999999,0.0,0.1801005010292679,0.5913287689288457,0.07138666666666667,0.0,0.38999999999999996,1.6787967681884766,1539.4195963541667
fb_gate_tent,feedback_noise,0.05,0.05,0,0.0,0.05,0.59858,0.07046679041735995,0.12584333333333333,0.06965894097293804,0.026599999999999957,0.0,0.17542541211651017,0.5771694272756577,0.06996666666666668,0.0,0.44,1.6798627138137818,1539.3612630208333
fb_gate_tent,feedback_noise,0.05,0.05,0,0.0,0.1,0.5980766666666667,0.07070004479017913,0.12534,0.06874392060895024,0.03410000000000002,0.0,0.17520831995764127,0.5783380766709646,0.07003666666666668,0.0,0.43333333333333335,1.6956736723581949,1539.4654296875
fb_gate_tent,feedback_noise,0.05,0.05,0,0.1,0.0,0.4718148148148148,0.1284265930844045,0.0,0.0,0.0,0.0,0.25022190426226565,0.7578247765700022,0.08892592592592588,0.0,0.0,0.6892764409383138,786.359765625
fb_gate_tent,feedback_noise,0.05,0.05,0,0.1,0.001,0.5443333333333332,0.08954281494800269,0.07251851851851851,0.054788026314554386,0.0,0.0,0.2051251054448938,0.6540972371896108,0.07744444444444444,0.0,0.17,1.6767396450042724,1539.3237630208334
